# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/12/2013, 11:15:39 PM
RandSeed= -1026567050
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14936.0,25401.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,14828.0,25725.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,14948.0,25683.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15165.0,25744.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14998.0,25585.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,14992.0,25691.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,11477.2,26597.7,Dead,43803,2419,2853,2,Injured State,4238,1150,2,24, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,13546.9,26091.9,Dead,1753,23669,951,2,Shot At State (Pri),9818,1174,5,31, 0, 0, 0
9,Red_Inf_Squa_agent,Red_Inf_Squad,0,14099.0,3180.0,Dead,8600,0,0,1,Shot At State (Pri),248,2000,3500,20,1, 0, 0
10,Red_Inf_Squa_agent,Red_Inf_Squad,1,14121.1,3133.5,Dead,8600,0,0,1,Shot At State (Pri),781,1814,3500,20,0, 0, 0
11,Red_Inf_Squa_agent,Red_Inf_Squad,2,15544.5,3277.9,Dead,8600,0,0,1,Shot At State (Pri),276,1989,3500,20,1, 0, 0
12,Red_Inf_Squa_agent,Red_Inf_Squad,3,16083.4,2979.7,Dead,8600,0,0,1,Shot At State (Sec),339,1910,3500,20,1, 0, 0
13,Red_Inf_Squa_agent,Red_Inf_Squad,4,15747.0,3485.9,Dead,8600,0,0,1,Shot At State (Pri),342,1954,3500,20,1, 0, 0
14,Red_Inf_Squa_agent,Red_Inf_Squad,5,14905.4,3257.8,Dead,8600,0,0,1,Shot At State (Pri),609,1918,3499,19,0, 0, 0
15,Red_Inf_Squa_agent,Red_Inf_Squad,6,14942.6,3950.6,Dead,8600,0,0,1,Shot At State (Pri),594,1980,3500,20,1, 0, 0
16,Red_Inf_Squa_agent,Red_Inf_Squad,0,14047.0,3231.0,Dead,8600,0,0,1,Shot At State (Pri),245,2000,3500,20,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,1,13706.0,3079.2,Dead,8600,0,0,1,Shot At State (Pri),1230,1832,3499,20,0, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,2,15540.1,3273.1,Dead,8600,0,0,1,Shot At State (Pri),586,1917,3498,19,0, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,3,16137.5,3035.0,Dead,8600,0,0,1,Shot At State (Pri),360,1950,3500,20,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,4,15770.9,3466.9,Dead,8600,0,0,1,Shot At State (Pri),342,1955,3500,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,5,14939.7,3323.4,Dead,8600,0,0,1,Shot At State (Sec),520,1863,3500,20,1, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,6,14921.8,3533.0,Dead,8600,0,0,1,Shot At State (Pri),421,1961,3500,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,0,14840.4,3219.5,Dead,8600,0,0,1,Shot At State (Pri),623,1865,3500,20,0, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,1,13864.1,3015.0,Dead,8600,0,0,1,Shot At State (Pri),648,1938,3500,19,1, 0, 0
25,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13637.7,39766.6,Active,1000,13629,39937,0,Default State,11155,38,868,4380, 0, 0, 0
26,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13768.3,25924.5,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),10655,42,896,4400, 0, 0, 0
27,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13665.6,39413.5,Active,1000,13629,39937,0,Default State,11155,42,880,4394, 0, 0, 0
28,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13684.4,39260.5,Active,1000,13629,39937,0,Default State,11155,31,856,4372, 0, 0, 0
29,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13714.7,39030.9,Active,1000,13629,39937,0,Default State,11155,37,882,4394, 0, 0, 0
30,Company_HQ_agent,Company_HQ,0,28633.0,704.0,Active,999999,0,0,0,Default State,0, 0, 0, 0, 0, 0, 0
31,M109A6 155mm_agent,M109A6 155mm,0,28084.0,1135.0,Active,1000,0,0,0,Default State,0,12,16, 0, 0, 0, 0
32,M109A6 155mm_agent,M109A6 155mm,0,27848.0,888.0,Active,1000,0,0,0,Default State,0,9,16, 0, 0, 0, 0
33,M109A6 155mm_agent,M109A6 155mm,0,27915.0,504.0,Active,1000,0,0,0,Default State,0,10,16, 0, 0, 0, 0
34,RQ11 Raven_agent,RQ11 Raven,0,23610.5,13239.8,Active,1900,5323,1585,0,Fuel Out State,13497, 0, 0, 0, 0, 0, 0
35,RQ11 Raven_agent,RQ11 Raven,0,13606.1,2647.7,Dead,18094,20887,3613,1,Fuel Out State,5400, 0, 0, 0, 0, 0, 0
