# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 9:22:35 PM
RandSeed= 471200362
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,15114.0,25645.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,15018.0,25371.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15033.0,25731.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15135.0,25692.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14945.0,25527.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15197.0,25475.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,12803.5,23003.1,Dead,2363,2419,2853,2,Shot At State (Pri),7239,1184,0,2, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,11432.5,25409.3,Dead,35973,2419,2853,2,Injured State,5316,1170,0,8, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,12475.3,17345.1,Active,1000,13790,10333,0,Default State,2193,900,4400,6, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,12475.3,17345.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,265,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,12475.3,17345.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,355,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,12475.3,17345.1,Active,8600,13629,39556,0,Default State,264,1200,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,14935.3,1242.1,Dead,8600,13629,39556,1,Shot At State (Pri),94,1200,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,12475.3,17345.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1422,1200,1250,70,1, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,12475.3,17345.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1309,1200,1250,70,1, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,12475.3,17345.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1124,1200,1250,70,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14408.6,3170.3,Dead,8600,0,0,1,Shot At State (Pri),443,2000,3500,20,1, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,13513.0,3023.8,Dead,8600,0,0,1,Shot At State (Pri),2335,1997,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15537.3,3272.1,Dead,8600,0,0,1,Shot At State (Pri),802,1971,3500,20,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,15989.7,3008.1,Dead,8600,0,0,1,Shot At State (Pri),434,1937,3500,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15739.7,3543.8,Dead,8600,0,0,1,Shot At State (Pri),1122,1979,3498,19,0, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14951.4,3388.9,Dead,8600,0,0,1,Shot At State (Pri),638,1974,3500,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14935.0,3818.6,Dead,8600,0,0,1,Shot At State (Pri),764,1998,3500,20,1, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14363.5,3246.8,Dead,8600,0,0,1,Shot At State (Pri),197,2000,3500,20,1, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,13657.0,3115.0,Dead,8600,0,0,1,Shot At State (Pri),208,2000,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15545.5,3272.1,Dead,8600,0,0,1,Shot At State (Pri),808,1967,3500,20,1, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15527.8,2989.6,Dead,8600,0,0,1,Shot At State (Pri),328,1998,3500,20,1, 0, 0
