# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 9:51:10 PM
RandSeed= 1842649046
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14898.0,25412.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,14936.0,25685.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,14926.0,25698.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,14958.0,25809.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14945.0,25548.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15155.0,25388.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,11351.0,26351.0,Dead,9624,2419,2853,2,Fuel Out State,16200,1182,2,24, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,12168.1,17126.5,Dead,60249,2419,2853,2,Injured State,4276,1180,8,34, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,11717.4,15475.0,Active,1000,15202,1965,0,Default State,2224,900,4400,7, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,11717.4,15475.0,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,672,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,11717.4,15475.0,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1180,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,11717.4,15475.0,Active,8600,13629,39556,0,Default State,299,1200,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,11717.4,15475.0,Active,8600,13629,39556,0,Default State,299,1200,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,11717.4,15475.0,Active,8600,13629,39556,0,Default State,299,1200,1250,70,1, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,11717.4,15475.0,Active,8600,13629,39556,0,Default State,299,1200,1250,70,1, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,11717.4,15475.0,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,974,1200,1250,70,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14350.5,3190.3,Dead,8600,0,0,1,Shot At State (Pri),1035,1863,3500,20,1, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,13665.0,3110.0,Dead,8600,0,0,1,Shot At State (Pri),487,2000,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15542.7,3264.7,Dead,8600,0,0,1,Shot At State (Pri),1272,1772,3498,17,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,15999.6,3001.6,Dead,8600,0,0,1,Shot At State (Pri),1046,1729,3500,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15697.5,3443.1,Dead,8600,0,0,1,Shot At State (Pri),1031,1838,3500,20,1, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14932.3,3375.3,Dead,8600,0,0,1,Shot At State (Pri),928,1969,3500,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14954.9,3658.8,Dead,8600,0,0,1,Shot At State (Pri),1303,1866,3500,20,1, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14430.0,3184.0,Dead,8600,0,0,1,Shot At State (Pri),270,2000,3500,20,1, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,13465.7,3087.0,Dead,8600,0,0,1,Shot At State (Pri),2302,1981,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15540.3,3280.5,Dead,8600,0,0,1,Shot At State (Pri),775,1964,3500,20,1, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15644.5,2976.1,Dead,8600,0,0,1,Shot At State (Pri),915,1915,3500,20,1, 0, 0
28,Red_Inf_Squa_agent,Red_Inf_Squad,4,15893.0,3471.0,Dead,8600,0,0,1,Shot At State (Pri),150,2000,3500,20,1, 0, 0
29,Red_Inf_Squa_agent,Red_Inf_Squad,5,14983.6,3313.4,Dead,8600,0,0,1,Shot At State (Pri),1076,1901,3499,20,1, 0, 0
30,Red_Inf_Squa_agent,Red_Inf_Squad,6,14901.6,3890.1,Dead,8600,0,0,1,Shot At State (Pri),1080,1962,3500,20,1, 0, 0
31,Red_Inf_Squa_agent,Red_Inf_Squad,0,14282.0,3259.0,Dead,8600,0,0,1,Shot At State (Pri),287,2000,3500,20,1, 0, 0
32,Red_Inf_Squa_agent,Red_Inf_Squad,1,14006.0,3134.0,Dead,8600,0,0,1,Shot At State (Pri),313,2000,3500,20,1, 0, 0
33,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13659.4,38377.9,Active,1000,13629,39937,0,Default State,17323,38,886,4392, 0, 0, 0
34,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14012.9,23646.5,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),16823,41,886,4400, 0, 0, 0
