# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/8/2013, 7:06:12 PM
RandSeed= -1902326299
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14911.0,25516.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,14878.0,25672.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,14870.0,25655.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15205.0,25605.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14831.0,25444.0,Active,1000,0,0,0,Taken Shot State (Pri),6269,0, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,14892.0,25660.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,14639.6,28155.2,Dead,500,2419,2853,2,Shot At State (Pri),10584,1196,2,28, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,14155.0,28560.5,Injured,500,2419,2853,1,Default State,14888,1200,1,15, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,11502.8,29110.2,Active,1000,15000,31569,0,Embussed Children,15700,834,4382,3, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,14888.7,31989.5,Dead,8600,13629,39556,1,Shot At State (Pri),13558,1094,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,14884.8,31969.3,Dead,8600,13629,39556,1,Shot At State (Pri),13863,1090,1250,70,0, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,14877.6,31987.8,Dead,8600,13629,39556,1,Shot At State (Pri),13944,1118,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,15015.2,2593.4,Dead,8600,13629,39556,1,Shot At State (Pri),199,1200,1250,70,1, 0, 0
