# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 7:57:45 PM
RandSeed= 665366952
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,15039.0,25581.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,15209.0,25633.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15158.0,25406.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,14900.0,25696.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14984.0,25736.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,14861.0,25786.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,12458.0,17436.0,Dead,34101,2419,2853,2,Injured State,3740,1200,2,33, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,13257.6,24600.3,Dead,25616,23669,951,2,Injured State,5437,1182,0,10, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,12325.0,23163.4,Active,1000,13790,10333,0,Default State,10838,878,4378,5, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,12325.0,23163.4,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,9407,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,12325.0,23163.4,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,9365,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,12325.0,23163.4,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,9612,1200,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,12325.0,23163.4,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,10657,1200,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,12325.0,23163.4,Active,8600,13629,39556,0,Default State,8957,1200,1250,70,1, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,12325.0,23163.4,Active,8600,13629,39556,0,Default State,8957,1200,1250,70,1, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,12325.0,23163.4,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,9934,1200,1250,70,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14284.8,3158.5,Dead,8600,0,0,1,Shot At State (Pri),584,1966,3500,20,1, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,14144.0,3027.0,Dead,8600,0,0,1,Shot At State (Pri),185,2000,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15548.0,3277.9,Dead,8600,0,0,1,Shot At State (Sec),676,1887,3500,20,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,16090.6,2999.6,Dead,8600,0,0,1,Shot At State (Pri),669,1768,3500,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15763.8,3488.3,Dead,8600,0,0,1,Shot At State (Pri),651,1962,3500,20,1, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14989.1,3252.0,Dead,8600,0,0,1,Shot At State (Pri),728,1959,3499,19,0, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14866.1,3873.6,Dead,8600,0,0,1,Shot At State (Sec),689,1998,3500,20,1, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14164.7,3214.9,Dead,8600,0,0,1,Shot At State (Pri),703,1950,3500,20,1, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,13703.4,3077.1,Dead,8600,0,0,1,Shot At State (Pri),808,1967,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15541.3,3275.0,Dead,8600,0,0,1,Shot At State (Pri),626,1964,3500,20,1, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15768.4,2977.7,Dead,8600,0,0,1,Shot At State (Pri),795,1952,3500,20,1, 0, 0
28,Red_Inf_Squa_agent,Red_Inf_Squad,4,15936.5,3467.7,Dead,8600,0,0,1,Shot At State (Pri),776,1998,3500,20,1, 0, 0
29,Red_Inf_Squa_agent,Red_Inf_Squad,5,14935.4,3344.1,Dead,8600,0,0,1,Shot At State (Sec),693,1964,3500,20,1, 0, 0
30,Red_Inf_Squa_agent,Red_Inf_Squad,6,14941.1,3493.7,Dead,8600,0,0,1,Shot At State (Pri),616,1989,3500,20,1, 0, 0
31,Red_Inf_Squa_agent,Red_Inf_Squad,0,14696.2,3166.5,Dead,8600,0,0,1,Shot At State (Pri),408,2000,3500,20,1, 0, 0
32,Red_Inf_Squa_agent,Red_Inf_Squad,1,13584.3,3011.5,Dead,8600,0,0,1,Shot At State (Pri),567,1983,3500,20,1, 0, 0
33,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14092.5,24374.1,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),8873,42,896,4400, 0, 0, 0
34,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13472.2,39850.4,Active,1000,13629,39937,0,Default State,9373,38,894,4398, 0, 0, 0
35,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14391.1,37173.1,Active,1000,13629,39937,0,Default State,9373,39,892,4396, 0, 0, 0
36,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13429.5,38927.2,Active,1000,13629,39937,0,Default State,9373,39,888,4396, 0, 0, 0
37,Company_HQ_agent,Company_HQ,0,28633.0,704.0,Active,999999,0,0,0,Default State,0, 0, 0, 0, 0, 0, 0
38,M109A6 155mm_agent,M109A6 155mm,0,28111.0,926.0,Active,1000,0,0,0,Default State,0,16,16, 0, 0, 0, 0
39,RQ11 Raven_agent,RQ11 Raven,0,20028.4,36063.6,Injured,2098,22056,36070,1,Default State,8100, 0, 0, 0, 0, 0, 0
40,Bradley_Infa_agent,Bradley_Infantry,0,13075.0,11175.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1895,1200,1250,70,1, 0, 0
41,Bradley_Infa_agent,Bradley_Infantry,0,13075.0,11175.8,Active,8600,13548,39176,0,Default State,326,1200,1250,70,1, 0, 0
42,Bradley_Infa_agent,Bradley_Infantry,0,13075.0,11175.8,Active,8600,13548,39176,0,Default State,326,1200,1250,70,1, 0, 0
43,Bradley_Infa_agent,Bradley_Infantry,0,13075.0,11175.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,2147,1200,1250,70,1, 0, 0
44,Bradley_Infa_agent,Bradley_Infantry,0,13075.0,11175.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,2092,1200,1250,70,1, 0, 0
45,Bradley_Infa_agent,Bradley_Infantry,0,13075.0,11175.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1919,1200,1250,70,1, 0, 0
46,Bradley_Infa_agent,Bradley_Infantry,0,13075.0,11175.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1848,1200,1250,70,1, 0, 0
47,Bradley_Infa_agent,Bradley_Infantry,0,13061.4,11224.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1722,1178,1250,70,1, 0, 0
48,Bradley_Infa_agent,Bradley_Infantry,0,13061.4,11224.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1965,1178,1250,70,1, 0, 0
49,Bradley_Infa_agent,Bradley_Infantry,0,13061.4,11224.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,2160,1178,1250,70,1, 0, 0
50,Bradley_Infa_agent,Bradley_Infantry,0,13061.4,11224.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,2373,1144,1250,70,0, 0, 0
51,Bradley_Infa_agent,Bradley_Infantry,0,13061.4,11224.8,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,2174,1142,1250,70,1, 0, 0
