# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 7:43:19 PM
RandSeed= -828231271
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,15209.0,25733.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,14837.0,25552.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15023.0,25767.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,14827.0,25394.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,15160.0,25707.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15043.0,25421.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,10047.8,12438.1,Injured,765,2419,2853,1,Default State,6773,1194,8,16, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,10013.5,12340.7,Injured,765,2419,2853,1,Default State,8044,1180,4,21, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,11633.9,15969.3,Active,1000,13629,14834,0,Default State,2811,862,4362,5, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,11633.9,15969.3,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,2484,1168,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,11633.9,15969.3,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,2273,1166,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,11633.9,15969.3,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1488,1169,1250,70,0, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,11633.9,15969.3,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1840,1166,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,11633.9,15969.3,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,2006,1169,1250,70,1, 0, 0
