# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/9/2013, 5:27:35 PM
RandSeed= 524554138
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14824.0,25548.0,Active,1000,0,0,0,Taken Shot State (Pri),10419,0, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,15169.0,25689.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15127.0,25420.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,14871.0,25691.0,Active,1000,0,0,0,Taken Shot State (Pri),12818,0, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14878.0,25770.0,Active,1000,0,0,0,Taken Shot State (Pri),11139,0, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15113.0,25502.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,16957.7,31008.5,Dead,27260,1290,32837,2,Fuel Out State,43185,1166,3,32, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,17772.9,39245.8,Injured,2180,29000,39493,1,Default State,49176,1016,6,20, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,14917.4,25576.5,Dead,1000,15323,26434,1,Dembuss Child,50000,792,4382,1, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,15286.2,25847.6,Dead,8600,13629,39556,1,Shot At State (Pri),10134,1137,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,14560.7,30670.2,Dead,8600,13629,39556,1,Shot At State (Pri),15871,1154,1250,70,0, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,15037.2,2886.0,Dead,8600,13629,39556,1,Shot At State (Pri),433,1190,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,14877.9,25844.0,Dead,8600,13629,39556,1,Shot At State (Pri),11139,1170,1250,70,0, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,14525.7,31182.9,Dead,8600,13629,39556,1,Shot At State (Pri),28699,1108,1250,70,0, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,14711.1,30541.8,Dead,8600,13629,39556,1,Shot At State (Pri),15851,1053,1250,70,0, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,15277.6,25877.6,Dead,8600,13629,39556,1,Shot At State (Pri),10149,1134,1250,70,0, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14743.0,3198.2,Dead,8600,0,0,1,Shot At State (Sec),403,1906,3493,19,0, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,13988.0,3022.0,Dead,8600,0,0,1,Shot At State (Pri),311,2000,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15541.1,3278.0,Dead,8600,0,0,1,Shot At State (Pri),318,1964,3500,20,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,15734.9,3039.8,Dead,8600,0,0,1,Shot At State (Pri),329,1967,3500,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15601.6,3521.1,Dead,8600,0,0,1,Shot At State (Pri),385,1937,3500,20,1, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14984.2,3178.9,Dead,8600,0,0,1,Shot At State (Sec),257,1996,3500,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14939.9,3741.1,Dead,8600,0,0,1,Shot At State (Sec),373,1996,3500,20,1, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14354.2,3192.2,Dead,8600,0,0,1,Shot At State (Pri),606,1895,3498,20,0, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,14152.7,3071.5,Dead,8600,0,0,1,Shot At State (Pri),280,1993,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15544.6,3275.1,Dead,8600,0,0,1,Shot At State (Pri),301,1957,3500,20,1, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15723.0,3021.0,Dead,8600,0,0,1,Shot At State (Pri),268,1999,3500,20,1, 0, 0
28,Red_Inf_Squa_agent,Red_Inf_Squad,4,15662.3,3492.6,Dead,8600,0,0,1,Shot At State (Pri),266,1967,3500,20,1, 0, 0
29,Red_Inf_Squa_agent,Red_Inf_Squad,5,14962.5,3293.0,Dead,8600,0,0,1,Shot At State (Sec),329,1909,3489,15,0, 0, 0
30,Red_Inf_Squa_agent,Red_Inf_Squad,6,14933.2,3657.6,Dead,8600,0,0,1,Shot At State (Sec),338,1990,3500,20,1, 0, 0
31,Red_Inf_Squa_agent,Red_Inf_Squad,0,14276.2,3190.1,Dead,8600,0,0,1,Shot At State (Sec),616,1939,3500,20,0, 0, 0
32,Red_Inf_Squa_agent,Red_Inf_Squad,1,13685.3,3041.9,Dead,8600,0,0,1,Shot At State (Pri),749,1928,3500,20,1, 0, 0
33,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14870.9,31489.8,Dead,1000,14516,33154,1,Default State,5698,42,900,4400, 0, 0, 0
34,M1A2 Abrams _agent,M1A2 Abrams Sep,0,15017.7,30950.0,Dead,1000,14516,33154,1,Default State,5698,41,896,4400, 0, 0, 0
35,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14928.3,25612.6,Dead,1000,15887,28273,1,Default State,5698,42,900,4400, 0, 0, 0
