# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/12/2013, 10:08:39 PM
RandSeed= -258714452
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14901.0,25610.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,15142.0,25589.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15024.0,25784.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15113.0,25505.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,15164.0,25809.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15109.0,25436.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,5098.1,35403.6,Injured,4517,2419,2853,1,Default State,11073,1196,1,31, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,14215.4,25998.3,Dead,4517,2419,2853,2,Shot At State (Pri),8974,1184,7,24, 0, 0, 0
9,AH64D_AttHel_agent,AH64D_AttHeli,0,2960.3,37407.5,Active,4512,2419,2853,0,Contact State,11679,1180,7,28, 0, 0, 0
10,AH64D_AttHel_agent,AH64D_AttHeli,0,4884.1,35568.5,Active,4512,2419,2853,0,Default State,11091,1196,1,30, 0, 0, 0
11,Red_Inf_Squa_agent,Red_Inf_Squad,0,14024.7,3199.6,Dead,8600,0,0,1,Shot At State (Pri),394,2000,3500,20,1, 0, 0
12,Red_Inf_Squa_agent,Red_Inf_Squad,1,13905.5,3029.9,Dead,8600,0,0,1,Shot At State (Pri),677,1996,3499,20,1, 0, 0
13,Red_Inf_Squa_agent,Red_Inf_Squad,2,15545.1,3278.8,Dead,8600,0,0,1,Shot At State (Pri),308,1986,3500,20,1, 0, 0
14,Red_Inf_Squa_agent,Red_Inf_Squad,3,15788.8,2989.5,Dead,8600,0,0,1,Shot At State (Pri),289,1951,3492,20,1, 0, 0
15,Red_Inf_Squa_agent,Red_Inf_Squad,4,15868.7,3557.5,Dead,8600,0,0,1,Shot At State (Pri),290,1991,3500,20,1, 0, 0
16,Red_Inf_Squa_agent,Red_Inf_Squad,5,14943.0,3229.8,Dead,8600,0,0,1,Shot At State (Pri),214,1996,3500,20,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,6,14964.8,3930.3,Dead,8600,0,0,1,Shot At State (Pri),548,1964,3500,20,1, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,0,14081.7,3181.7,Dead,8600,0,0,1,Shot At State (Pri),488,2000,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,1,14006.0,3137.0,Dead,8600,0,0,1,Shot At State (Pri),382,2000,3500,20,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,2,15540.9,3277.0,Dead,8600,0,0,1,Shot At State (Pri),322,1970,3497,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,3,15738.0,3015.0,Dead,8600,0,0,1,Shot At State (Pri),296,1998,3500,20,1, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,4,15794.4,3487.2,Dead,8600,0,0,1,Shot At State (Sec),549,1978,3499,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,5,14967.3,3322.6,Dead,8600,0,0,1,Shot At State (Pri),385,1949,3498,20,0, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,6,14915.8,3502.1,Dead,8600,0,0,1,Shot At State (Pri),348,1978,3500,20,1, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,0,14555.5,3163.4,Dead,8600,0,0,1,Shot At State (Pri),365,1982,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,1,13747.0,3095.5,Dead,8600,0,0,1,Shot At State (Pri),591,1988,3500,20,1, 0, 0
27,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14662.2,30706.4,Active,1000,15282,30681,0,Default State,10861,42,898,4398, 0, 0, 0
