# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 10:22:04 PM
RandSeed= 1677542732
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14856.0,25655.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,14998.0,25684.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,14968.0,25810.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15030.0,25613.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,15187.0,25703.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,14937.0,25804.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,12604.6,9651.3,Injured,1304,2419,2853,1,Default State,18000,1172,7,23, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,16301.5,10381.8,Injured,1304,23669,951,1,Default State,18000,1168,8,15, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,13358.5,11548.1,Active,1000,13669,12615,0,Default State,2858,900,4400,6, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,13358.5,11548.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1754,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,13358.5,11548.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,797,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,13358.5,11548.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1725,1200,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,13358.5,11548.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,2383,1200,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,13358.5,11548.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,2382,1200,1250,70,1, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,13358.5,11548.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,2048,1200,1250,70,1, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,13358.5,11548.1,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,1890,1200,1250,70,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14824.0,3222.7,Dead,8600,0,0,1,Shot At State (Pri),599,1990,3496,20,0, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,13604.6,3021.6,Dead,8600,0,0,1,Shot At State (Pri),639,1998,3500,19,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15544.8,3280.7,Dead,8600,0,0,1,Shot At State (Sec),314,2000,3491,20,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,15861.9,2993.5,Dead,8600,0,0,1,Shot At State (Pri),411,1898,3500,20,0, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15596.5,3540.8,Dead,8600,0,0,1,Shot At State (Sec),327,2000,3494,20,0, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14978.3,3293.4,Dead,8600,0,0,1,Shot At State (Pri),359,2000,3489,20,0, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14875.0,3810.7,Dead,8600,0,0,1,Shot At State (Pri),1393,2000,3500,20,0, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14598.3,3163.6,Dead,8600,0,0,1,Shot At State (Pri),686,1952,3500,20,1, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,14044.1,3071.6,Dead,8600,0,0,1,Shot At State (Pri),828,1930,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15535.9,3270.9,Dead,8600,0,0,1,Shot At State (Pri),627,1984,3468,20,0, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15625.2,3014.0,Dead,8600,0,0,1,Shot At State (Pri),287,1987,3496,20,0, 0, 0
28,Red_Inf_Squa_agent,Red_Inf_Squad,4,15562.7,3552.7,Dead,8600,0,0,1,Shot At State (Pri),387,2000,3495,20,1, 0, 0
29,Red_Inf_Squa_agent,Red_Inf_Squad,5,14967.4,3170.8,Dead,8600,0,0,1,Shot At State (Pri),544,2000,3467,20,0, 0, 0
30,Red_Inf_Squa_agent,Red_Inf_Squad,6,14942.9,3782.7,Dead,8600,0,0,1,Shot At State (Pri),1410,2000,3500,20,0, 0, 0
31,Red_Inf_Squa_agent,Red_Inf_Squad,0,14080.0,3248.0,Dead,8600,0,0,1,Shot At State (Pri),260,2000,3500,20,1, 0, 0
32,Red_Inf_Squa_agent,Red_Inf_Squad,1,13867.7,3111.1,Dead,8600,0,0,1,Shot At State (Pri),488,2000,3500,20,1, 0, 0
33,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13469.8,39846.4,Active,1000,13629,39937,0,Default State,19298,40,876,4394, 0, 0, 0
34,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14289.4,37203.0,Active,1000,13629,39937,0,Default State,19298,42,882,4394, 0, 0, 0
35,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13437.0,39032.5,Active,1000,13629,39937,0,Default State,19298,42,888,4398, 0, 0, 0
36,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14134.5,37511.5,Active,1000,13629,39937,0,Default State,19298,39,858,4372, 0, 0, 0
37,Company_HQ_agent,Company_HQ,0,28633.0,704.0,Active,999999,0,0,0,Default State,0, 0, 0, 0, 0, 0, 0
38,M109A6 155mm_agent,M109A6 155mm,0,27857.0,226.0,Active,1000,0,0,0,Default State,0,16,16, 0, 0, 0, 0
39,RQ11 Raven_agent,RQ11 Raven,0,13138.2,29699.9,Dead,20788,2137,30935,5,Fuel Out State,13497, 0, 0, 0, 0, 0, 0
40,Bradley_Infa_agent,Bradley_Infantry,0,13375.0,11603.2,Active,8600,13548,39176,0,Default State,948,1132,1250,70,1, 0, 0
41,Bradley_Infa_agent,Bradley_Infantry,0,13375.0,11603.2,Active,8600,13548,39176,0,Default State,948,1140,1250,70,1, 0, 0
42,Bradley_Infa_agent,Bradley_Infantry,0,13375.0,11603.2,Active,8600,13548,39176,0,Default State,948,1136,1250,70,0, 0, 0
43,Bradley_Infa_agent,Bradley_Infantry,0,13375.0,11603.2,Active,8600,13548,39176,0,Default State,948,1134,1250,70,1, 0, 0
44,Bradley_Infa_agent,Bradley_Infantry,0,13375.1,11603.2,Active,8600,13548,39176,0,Default State,948,1136,1250,70,1, 0, 0
45,Bradley_Infa_agent,Bradley_Infantry,0,13375.0,11603.2,Active,8600,13548,39176,0,Default State,948,1136,1250,70,1, 0, 0
46,Bradley_Infa_agent,Bradley_Infantry,0,13375.0,11603.2,Active,8600,13548,39176,0,Default State,948,1156,1250,70,1, 0, 0
47,Bradley_Infa_agent,Bradley_Infantry,0,13325.0,11510.9,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1609,1200,1250,70,1, 0, 0
48,Bradley_Infa_agent,Bradley_Infantry,0,13325.0,11510.9,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1239,1200,1250,70,1, 0, 0
49,Bradley_Infa_agent,Bradley_Infantry,0,13325.0,11510.9,Active,8600,13548,39176,0,Default State,389,1200,1250,70,1, 0, 0
50,Bradley_Infa_agent,Bradley_Infantry,0,13325.0,11510.9,Active,8600,13548,39176,0,Default State,389,1200,1250,70,1, 0, 0
51,Bradley_Infa_agent,Bradley_Infantry,0,13325.0,11510.9,Active,8600,13548,39176,0,Default State,389,1200,1250,70,1, 0, 0
52,Bradley_Infa_agent,Bradley_Infantry,0,13325.0,11510.9,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1865,1200,1250,70,1, 0, 0
53,Bradley_Infa_agent,Bradley_Infantry,0,13325.0,11510.9,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1705,1200,1250,70,1, 0, 0
54,Bradley_Infa_agent,Bradley_Infantry,0,14178.6,21132.4,Active,8600,13548,39176,0,Default State,341,1200,1250,70,1, 0, 0
55,Bradley_Infa_agent,Bradley_Infantry,0,14178.6,21132.4,Active,8600,13548,39176,0,Default State,5132,1200,1250,70,1, 0, 0
56,Bradley_Infa_agent,Bradley_Infantry,0,14178.6,21132.4,Active,8600,13548,39176,0,Default State,341,1200,1250,70,1, 0, 0
57,Bradley_Infa_agent,Bradley_Infantry,0,14951.7,1389.4,Dead,8600,13548,39176,1,Shot At State (Pri),171,1200,1250,70,1, 0, 0
58,Bradley_Infa_agent,Bradley_Infantry,0,14178.6,21132.4,Active,8600,13548,39176,0,Default State,341,1200,1250,70,1, 0, 0
59,Bradley_Infa_agent,Bradley_Infantry,0,14178.6,21132.4,Active,8600,13548,39176,0,Default State,341,1200,1250,70,1, 0, 0
60,Bradley_Infa_agent,Bradley_Infantry,0,14178.6,21132.4,Active,8600,13548,39176,0,Default State,341,1200,1250,70,1, 0, 0
61,Bradley M2A3_agent,Bradley M2A3,0,13375.0,11603.2,Active,1000,13669,12615,0,Default State,2222,900,4400,7, 0, 0, 0
62,Bradley M2A3_agent,Bradley M2A3,0,13325.0,11510.9,Active,1000,13669,12615,0,Default State,2337,900,4400,7, 0, 0, 0
63,Bradley M2A3_agent,Bradley M2A3,0,14178.6,21132.4,Active,1000,13790,21109,0,Default State,2266,900,4400,5, 0, 0, 0
64,Red_Inf_Squa_agent,Red_Inf_Squad,0,15679.9,26216.7,Active,8600,0,0,0,Default State,5742,1988,3500,20,1, 0, 0
65,Red_Inf_Squa_agent,Red_Inf_Squad,1,13316.3,26197.4,Dead,8600,0,0,1,Shot At State (Pri),4686,1980,3500,20,1, 0, 0
66,Red_Inf_Squa_agent,Red_Inf_Squad,0,15771.3,25314.7,Active,8600,0,0,0,Default State,6280,1979,3500,20,1, 0, 0
67,Red_Inf_Squa_agent,Red_Inf_Squad,1,14119.0,26233.0,Active,8600,0,0,0,Default State,0,2000,3500,20,1, 0, 0
68,Red_Inf_Squa_agent,Red_Inf_Squad,0,15668.9,26222.8,Active,8600,0,0,0,Default State,5742,1988,3500,20,1, 0, 0
69,Red_Inf_Squa_agent,Red_Inf_Squad,1,13209.1,26198.2,Active,8600,0,0,0,Default State,5488,1810,3500,20,1, 0, 0
70,Red_Inf_Squa_agent,Red_Inf_Squad,1,13729.0,26138.9,Active,8600,0,0,0,Default State,5485,1969,3500,20,1, 0, 0
71,Red_Inf_Squa_agent,Red_Inf_Squad,0,15735.0,25502.6,Active,8600,0,0,0,Default State,6280,1975,3500,20,1, 0, 0
72,Red_Inf_Squa_agent,Red_Inf_Squad,0,15637.1,25306.1,Dead,8600,0,0,1,Shot At State (Pri),6014,1972,3500,20,1, 0, 0
73,Red_Inf_Squa_agent,Red_Inf_Squad,1,14671.0,26206.0,Dead,8600,0,0,1,Shot At State (Pri),11857,2000,3500,20,1, 0, 0
74,Red_Inf_Squa_agent,Red_Inf_Squad,1,14232.0,26186.0,Active,8600,0,0,0,Default State,0,2000,3500,20,1, 0, 0
75,Red_Inf_Squa_agent,Red_Inf_Squad,0,14678.2,31614.8,Active,8600,0,0,0,Default State,22923,2000,3500,20,0, 0, 0
76,Red_Inf_Squa_agent,Red_Inf_Squad,1,14221.0,30856.0,Active,8600,0,0,0,Default State,0,2000,3500,20,1, 0, 0
77,Red_Inf_Squa_agent,Red_Inf_Squad,0,14517.2,31570.3,Dead,8600,0,0,1,Shot At State (Pri),22052,2000,3500,20,1, 0, 0
78,Red_Inf_Squa_agent,Red_Inf_Squad,1,14435.7,30891.9,Active,8600,0,0,0,Default State,19333,2000,3500,20,1, 0, 0
79,Red_Inf_Squa_agent,Red_Inf_Squad,0,14520.6,31681.2,Dead,8600,0,0,1,Shot At State (Pri),21942,2000,3500,20,1, 0, 0
80,Red_Inf_Squa_agent,Red_Inf_Squad,1,13196.1,30848.0,Active,8600,0,0,0,Default State,8952,1948,3500,20,1, 0, 0
81,Red_Inf_Squa_agent,Red_Inf_Squad,0,14547.2,31329.9,Dead,8600,0,0,1,Shot At State (Sec),22361,2000,3500,20,0, 0, 0
82,Red_Inf_Squa_agent,Red_Inf_Squad,1,14268.0,30906.0,Active,8600,0,0,0,Default State,0,2000,3500,20,1, 0, 0
83,Red_Inf_Squa_agent,Red_Inf_Squad,0,14647.4,31453.4,Dead,8600,0,0,1,Shot At State (Sec),22331,2000,3500,20,0, 0, 0
84,Red_Inf_Squa_agent,Red_Inf_Squad,1,13971.5,30827.2,Active,8600,0,0,0,Default State,8712,1988,3500,20,1, 0, 0
85,Red_Inf_Squa_agent,Red_Inf_Squad,0,14548.6,31271.6,Dead,8600,0,0,1,Shot At State (Pri),19037,2000,3500,20,1, 0, 0
86,Red_Inf_Squa_agent,Red_Inf_Squad,1,13271.6,30835.5,Active,8600,0,0,0,Default State,8952,1949,3500,20,1, 0, 0
87,Red_Inf_Squa_agent,Red_Inf_Squad,0,14609.5,31156.6,Active,8600,0,0,0,Default State,22593,2000,3500,20,0, 0, 0
88,Red_Inf_Squa_agent,Red_Inf_Squad,1,13322.2,30868.3,Active,8600,0,0,0,Default State,8859,1962,3500,20,1, 0, 0
89,Red_Inf_Squa_agent,Red_Inf_Squad,0,14669.4,31579.3,Dead,8600,0,0,1,Shot At State (Sec),22507,2000,3500,20,0, 0, 0
90,Red_Inf_Squa_agent,Red_Inf_Squad,1,13177.0,30862.8,Active,8600,0,0,0,Default State,8952,1947,3500,20,1, 0, 0
91,Red_60mm_mor_agent,Red_60mm_mortar,0,14093.0,3110.0,Dead,8600,0,0,1,Shot At State (Pri),727,43,500, 0, 0, 0, 0
92,Red_60mm_mor_agent,Red_60mm_mortar,0,14116.0,3123.0,Dead,8600,0,0,1,Shot At State (Pri),384,45,500, 0, 0, 0, 0
93,Red_60mm_mor_agent,Red_60mm_mortar,0,13967.0,3119.0,Dead,8600,0,0,1,Shot At State (Pri),509,38,500, 0, 0, 0, 0
94,Red_M120mm_m_agent,Red_M120mm_mortar,0,11143.0,28533.0,Active,8600,0,0,0,Taken Shot State (Pri),23713,15,18, 0, 0, 0, 0
95,Red_Milan_agent,Red_Milan,0,12428.0,17521.0,Dead,8600,0,0,1,Shot At State (Pri),3752,2,3500, 0, 0, 0, 0
96,Red_Milan_agent,Red_Milan,0,12213.0,17490.0,Dead,8600,0,0,1,Shot At State (Pri),3855,2,3500, 0, 0, 0, 0
97,Red_SA18_agent,Red_SA18,0,10129.0,27812.0,Dead,8600,0,0,1,Shot At State (Pri),5342,1,3500, 0, 0, 0, 0
98,Red_SA18_agent,Red_SA18,0,10250.0,27879.0,Dead,8600,0,0,1,Shot At State (Pri),5214,1,3500, 0, 0, 0, 0
99,T-90M_agent,T-90M,0,11166.3,32144.2,Dead,1000,0,0,1,Default State,0,43,4400,4,300, 0, 0
100,T-90M_agent,T-90M,0,11460.2,31707.8,Dead,1000,0,0,1,Default State,0,43,4400,4,300, 0, 0
101,T-90M_agent,T-90M,0,10680.6,32333.4,Dead,1000,0,0,1,Default State,0,43,4400,4,300, 0, 0
102,T-90M_agent,T-90M,0,11223.6,30348.0,Dead,1000,0,0,1,Default State,0,43,4400,4,300, 0, 0
103,RED_Company__agent,RED_Company_HQ,0,1694.0,38732.0,Active,999999,0,0,0,Default State,0, 0, 0, 0, 0, 0, 0
104,Red_AGS30_Sq_agent,Red_AGS30_Squad,0,15103.0,32048.0,Active,8600,89,101,0,Default State,0,29,750, 0, 0, 0, 0
105,Red_AGS30_Sq_agent,Red_AGS30_Squad,1,15350.0,31654.0,Active,8600,89,101,0,Default State,0,29,750, 0, 0, 0, 0
106,Red_AGS30_Sq_agent,Red_AGS30_Squad,0,15098.0,32277.0,Active,8600,89,101,0,Default State,0,29,750, 0, 0, 0, 0
107,Red_AGS30_Sq_agent,Red_AGS30_Squad,1,15605.0,31768.0,Active,8600,89,101,0,Default State,0,29,750, 0, 0, 0, 0
108,Red_Milan_agent,Red_Milan,0,14299.0,29872.0,Dead,8600,0,0,1,Shot At State (Pri),18605,2,250, 0, 0, 0, 0
109,Red_Milan_agent,Red_Milan,0,14499.0,29859.0,Dead,8600,0,0,1,Shot At State (Pri),18910,1,250, 0, 0, 0, 0
110,Red_Milan_agent,Red_Milan,1,16310.0,25376.0,Dead,8600,0,0,1,Shot At State (Pri),3634,2,250, 0, 0, 0, 0
111,Red_Milan_agent,Red_Milan,1,16228.0,25400.0,Dead,8600,0,0,1,Shot At State (Pri),3634,2,250, 0, 0, 0, 0
# Run End
