# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/8/2013, 6:02:17 PM
RandSeed= -876039614
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14860.0,25491.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,14913.0,25425.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,14919.0,25423.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15021.0,25380.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,15025.0,25719.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15025.0,25755.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,24694.4,1330.2,Active,6961,23669,951,0,Default State,17995,1172,2,8, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,23092.5,1622.5,Injured,6966,2419,2853,1,Default State,18000,1182,2,24, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,11876.5,29427.5,Active,1000,15000,31569,0,Shot At State (Pri),16830,870,4388,5, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,15186.1,2906.6,Dead,8600,13629,39556,1,Shot At State (Pri),283,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,14696.9,32539.3,Active,8600,13629,39556,0,Reach Dynamic Waypoint State,17198,1180,1250,70,1, 0, 0
