# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 8:00:33 PM
RandSeed= 600675380
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,15193.0,25450.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,15140.0,25758.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15014.0,25788.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15024.0,25434.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,15142.0,25583.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,14901.0,25573.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,9813.2,6807.4,Injured,2180,2419,2853,1,Default State,44985,1188,6,30, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,9728.5,6751.6,Active,2175,2419,2853,0,Default State,44980,1170,8,29, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,12625.2,17523.7,Active,1000,13548,17686,0,Default State,2489,896,4396,7, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,12625.2,17523.7,Active,8600,13629,39556,0,Default State,32379,1180,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,12625.2,17523.7,Active,8600,13629,39556,0,Default State,31115,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,12625.2,17523.7,Active,8600,13629,39556,0,Default State,1880,1200,1250,70,0, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,12625.2,17523.7,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,12625.2,17523.7,Active,8600,13629,39556,0,Default State,1888,1200,1250,70,1, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,15170.1,2542.7,Dead,8600,13629,39556,1,Shot At State (Pri),1552,1180,1250,70,1, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,12625.2,17523.7,Active,8600,13629,39556,0,Default State,1884,1164,1250,70,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14673.7,3190.6,Dead,8600,0,0,1,Shot At State (Pri),1559,1838,3500,20,0, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,13452.9,2995.9,Dead,8600,0,0,1,Shot At State (Pri),637,1969,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15536.6,3253.4,Dead,8600,0,0,1,Shot At State (Pri),1669,1743,3499,18,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,15867.1,3019.1,Dead,8600,0,0,1,Shot At State (Pri),1301,1880,3500,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15937.0,3471.0,Dead,8600,0,0,1,Shot At State (Pri),316,2000,3500,20,1, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14950.5,3270.8,Dead,8600,0,0,1,Shot At State (Pri),563,1985,3500,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14920.4,3771.6,Dead,8600,0,0,1,Shot At State (Pri),817,1988,3500,20,1, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14364.3,3202.9,Dead,8600,0,0,1,Shot At State (Pri),492,2000,3500,20,1, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,13697.2,3070.0,Dead,8600,0,0,1,Shot At State (Pri),406,2000,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15541.6,3278.0,Dead,8600,0,0,1,Shot At State (Pri),833,1990,3500,20,1, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15763.6,2972.7,Dead,8600,0,0,1,Shot At State (Pri),1595,1649,3500,20,1, 0, 0
28,Red_Inf_Squa_agent,Red_Inf_Squad,4,15734.7,3534.9,Dead,8600,0,0,1,Shot At State (Sec),1673,1807,3500,20,1, 0, 0
29,Red_Inf_Squa_agent,Red_Inf_Squad,5,14927.5,3370.5,Dead,8600,0,0,1,Shot At State (Pri),754,1967,3500,20,1, 0, 0
30,Red_Inf_Squa_agent,Red_Inf_Squad,6,14966.9,3842.4,Dead,8600,0,0,1,Shot At State (Pri),807,1987,3500,20,1, 0, 0
31,Red_Inf_Squa_agent,Red_Inf_Squad,0,14872.5,3186.3,Dead,8600,0,0,1,Shot At State (Pri),1873,1649,3484,18,0, 0, 0
32,Red_Inf_Squa_agent,Red_Inf_Squad,1,14092.0,3041.0,Dead,8600,0,0,1,Shot At State (Pri),160,2000,3500,20,1, 0, 0
33,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14219.4,25339.8,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),17500,40,874,4384, 0, 0, 0
34,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14187.8,25782.0,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),17500,41,878,4396, 0, 0, 0
35,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13955.6,25958.9,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),17500,36,866,4380, 0, 0, 0
