# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 7:50:13 PM
RandSeed= -1511804287
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14922.0,25397.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,14972.0,25801.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15074.0,25432.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,14905.0,25674.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14961.0,25629.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,14841.0,25385.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,12310.7,25538.5,Dead,135200,2419,2853,2,Fuel Out State,16200,1160,4,28, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,12484.3,17123.4,Dead,188605,2419,2853,2,Injured State,3720,1142,8,31, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,13137.1,11230.8,Active,1000,13790,10333,0,Default State,2236,900,4400,7, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,13137.1,11230.8,Active,8600,13629,39556,0,Default State,30637,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,13137.1,11230.8,Active,8600,13629,39556,0,Default State,30908,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,13137.1,11230.8,Active,8600,13629,39556,0,Default State,310,1200,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,13137.1,11230.8,Active,8600,13629,39556,0,Default State,310,1200,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,13137.1,11230.8,Active,8600,13629,39556,0,Default State,31780,1200,1250,70,1, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,13137.1,11230.8,Active,8600,13629,39556,0,Default State,31388,1200,1250,70,1, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,13137.1,11230.8,Active,8600,13629,39556,0,Default State,30981,1200,1250,70,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14295.6,3146.4,Dead,8600,0,0,1,Shot At State (Pri),1174,1973,3500,20,1, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,13841.0,3014.4,Dead,8600,0,0,1,Shot At State (Pri),526,2000,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15546.6,3276.0,Dead,8600,0,0,1,Shot At State (Pri),261,2000,3487,20,0, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,15872.5,3031.0,Dead,8600,0,0,1,Shot At State (Pri),320,2000,3495,20,0, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15596.6,3450.6,Dead,8600,0,0,1,Shot At State (Pri),1119,1906,3379,20,0, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14976.0,3219.0,Dead,8600,0,0,1,Shot At State (Pri),174,2000,3500,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14914.2,3864.1,Dead,8600,0,0,1,Shot At State (Pri),1205,2000,3500,20,0, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14792.2,3255.9,Dead,8600,0,0,1,Shot At State (Pri),439,2000,3500,20,0, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,14101.0,3149.0,Dead,8600,0,0,1,Shot At State (Pri),328,2000,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15540.0,3276.9,Dead,8600,0,0,1,Shot At State (Pri),260,2000,3486,20,0, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15703.5,2987.5,Dead,8600,0,0,1,Shot At State (Pri),242,2000,3496,20,0, 0, 0
28,Red_Inf_Squa_agent,Red_Inf_Squad,4,15785.6,3485.4,Dead,8600,0,0,1,Shot At State (Pri),253,2000,3499,20,1, 0, 0
29,Red_Inf_Squa_agent,Red_Inf_Squad,5,14898.0,3243.0,Dead,8600,0,0,1,Shot At State (Pri),217,2000,3500,20,1, 0, 0
30,Red_Inf_Squa_agent,Red_Inf_Squad,6,14971.5,3907.6,Dead,8600,0,0,1,Shot At State (Sec),1128,2000,3500,20,0, 0, 0
31,Red_Inf_Squa_agent,Red_Inf_Squad,0,14177.0,3232.0,Dead,8600,0,0,1,Shot At State (Sec),337,2000,3500,20,1, 0, 0
32,Red_Inf_Squa_agent,Red_Inf_Squad,1,13860.4,3037.0,Dead,8600,0,0,1,Shot At State (Pri),516,2000,3500,20,1, 0, 0
