# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 10:27:23 PM
RandSeed= -1865162103
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14994.0,25418.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,15146.0,25572.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,14866.0,25394.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,15019.0,25578.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,14833.0,25729.0,Active,1000,0,0,0,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15166.0,25545.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,14064.9,27003.9,Injured,3197,2419,2853,1,Contact State,12624,1170,6,28, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,12610.9,24044.2,Dead,3197,2419,2853,2,Shot At State (Pri),10525,1160,2,20, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,13089.3,11175.0,Active,1000,13790,10333,0,Default State,0,886,4386,6, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,13089.3,11175.0,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,13089.3,11175.0,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,13089.3,11175.0,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
13,Bradley_Infa_agent,Bradley_Infantry,0,13089.3,11175.0,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
14,Bradley_Infa_agent,Bradley_Infantry,0,13089.3,11175.0,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
15,Bradley_Infa_agent,Bradley_Infantry,0,13089.3,11175.0,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
16,Bradley_Infa_agent,Bradley_Infantry,0,13089.3,11175.0,Active,8600,13629,39556,0,Default State,0,1200,1250,70,1, 0, 0
17,Red_Inf_Squa_agent,Red_Inf_Squad,0,14702.5,3190.4,Dead,8600,0,0,1,Shot At State (Pri),1139,1962,3500,20,0, 0, 0
18,Red_Inf_Squa_agent,Red_Inf_Squad,1,13531.6,3095.9,Dead,8600,0,0,1,Shot At State (Sec),880,1960,3500,20,1, 0, 0
19,Red_Inf_Squa_agent,Red_Inf_Squad,2,15540.5,3269.1,Dead,8600,0,0,1,Shot At State (Sec),1181,1940,3500,20,1, 0, 0
20,Red_Inf_Squa_agent,Red_Inf_Squad,3,15942.2,2976.4,Dead,8600,0,0,1,Shot At State (Pri),1202,1927,3500,20,1, 0, 0
21,Red_Inf_Squa_agent,Red_Inf_Squad,4,15736.8,3486.0,Dead,8600,0,0,1,Shot At State (Sec),1279,1972,3500,20,1, 0, 0
22,Red_Inf_Squa_agent,Red_Inf_Squad,5,14946.0,3361.2,Dead,8600,0,0,1,Shot At State (Pri),1143,1898,3500,20,1, 0, 0
23,Red_Inf_Squa_agent,Red_Inf_Squad,6,14962.4,3771.1,Dead,8600,0,0,1,Shot At State (Pri),821,1985,3500,20,1, 0, 0
24,Red_Inf_Squa_agent,Red_Inf_Squad,0,14857.0,3235.8,Dead,8600,0,0,1,Shot At State (Pri),1268,1937,3497,18,0, 0, 0
25,Red_Inf_Squa_agent,Red_Inf_Squad,1,13626.1,3108.9,Dead,8600,0,0,1,Shot At State (Pri),573,1977,3500,20,1, 0, 0
26,Red_Inf_Squa_agent,Red_Inf_Squad,2,15542.5,3277.8,Dead,8600,0,0,1,Shot At State (Pri),798,1986,3500,20,1, 0, 0
27,Red_Inf_Squa_agent,Red_Inf_Squad,3,15651.8,3010.7,Dead,8600,0,0,1,Shot At State (Pri),868,1988,3500,20,1, 0, 0
28,Red_Inf_Squa_agent,Red_Inf_Squad,4,15977.6,3464.0,Dead,8600,0,0,1,Shot At State (Pri),1248,1962,3500,20,1, 0, 0
29,Red_Inf_Squa_agent,Red_Inf_Squad,5,14923.1,3248.4,Dead,8600,0,0,1,Shot At State (Pri),953,1978,3500,20,0, 0, 0
30,Red_Inf_Squa_agent,Red_Inf_Squad,6,14891.8,3919.4,Dead,8600,0,0,1,Shot At State (Pri),896,1969,3500,20,1, 0, 0
31,Red_Inf_Squa_agent,Red_Inf_Squad,0,14840.9,3208.8,Dead,8600,0,0,1,Shot At State (Sec),1152,1947,3500,20,0, 0, 0
32,Red_Inf_Squa_agent,Red_Inf_Squad,1,14007.8,3134.2,Dead,8600,0,0,1,Shot At State (Pri),881,1965,3500,20,1, 0, 0
33,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13474.0,39847.0,Active,1000,13629,39937,0,Default State,11387,36,858,4376, 0, 0, 0
34,M1A2 Abrams _agent,M1A2 Abrams Sep,0,13488.9,38940.2,Active,1000,13629,39937,0,Default State,11387,40,858,4382, 0, 0, 0
35,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14234.1,23182.7,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),10887,42,892,4400, 0, 0, 0
36,M1A2 Abrams _agent,M1A2 Abrams Sep,0,14229.1,23148.0,Dead,1000,14798,24659,1,Squad Taken Shot State (Pri),10887,40,894,4400, 0, 0, 0
37,Company_HQ_agent,Company_HQ,0,28633.0,704.0,Active,999999,0,0,0,Default State,0, 0, 0, 0, 0, 0, 0
38,M109A6 155mm_agent,M109A6 155mm,0,27975.0,917.0,Active,1000,0,0,0,Default State,0,0,16, 0, 0, 0, 0
39,RQ11 Raven_agent,RQ11 Raven,0,14269.8,29914.0,Dead,494,2137,30935,3,Shot At State (Pri),9312, 0, 0, 0, 0, 0, 0
40,Bradley_Infa_agent,Bradley_Infantry,0,13212.8,11225.0,Active,8600,13548,39176,0,Reach Dynamic Waypoint State,1147,1200,1250,70,0, 0, 0
