# MANA Agent End State Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/24/2013, 10:11:10 PM
RandSeed= 251142054
ID,name,squad,subsquad,x,y,status,fuel,goalx,goaly,hits,state,trig_step,ammo1,ammo2,ammo3,ammo4,ammo5,ammo6
0,Minefield_agent,Minefield,0,14980.0,25465.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
1,Minefield_agent,Minefield,0,15167.0,25433.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
2,Minefield_agent,Minefield,0,15174.0,25737.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
3,Minefield_agent,Minefield,0,14967.0,25665.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
4,Minefield_agent,Minefield,0,15086.0,25513.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
5,Minefield_agent,Minefield,0,15020.0,25533.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
6,IED_agent,IED,0,15221.0,2952.0,Dead,1000,0,0,1,Default State,0,1, 0, 0, 0, 0, 0
7,AH64D_AttHel_agent,AH64D_AttHeli,0,2830.8,2835.6,Injured,6123,21129,4501,1,Default State,18000,1172,8,29, 0, 0, 0
8,AH64D_AttHel_agent,AH64D_AttHeli,0,3297.1,2865.2,Injured,6123,21129,4501,1,Default State,18000,1174,8,4, 0, 0, 0
9,Bradley M2A3_agent,Bradley M2A3,0,12835.2,16729.7,Active,1000,13629,14834,0,Default State,8096,900,4400,7, 0, 0, 0
10,Bradley_Infa_agent,Bradley_Infantry,0,12835.2,16729.7,Active,8600,13629,39556,0,Default State,6169,1200,1250,70,1, 0, 0
11,Bradley_Infa_agent,Bradley_Infantry,0,12835.2,16729.7,Active,8600,13629,39556,0,Default State,6184,1200,1250,70,1, 0, 0
12,Bradley_Infa_agent,Bradley_Infantry,0,12835.2,16729.7,Active,8600,13629,39556,0,Default State,6169,1200,1250,70,1, 0, 0
