# MANA Casualty Location Results File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Run Started at 4/9/2013, 9:23:46 AM
RandSeed= 1999377231
ID,x-casualty,y-casualty,time,Cas Squad,Cas Squad ID,Cas alleg,subsquad,state,shooter ID,Squad ID,Sqd name,weapon class,weapon ID,x-shooter,y-shooter,shooter alleg
86
6,15221,2952,121,IED,2,2,0,Default State,33,7,M1A2 Abrams Sep,Primary,1,15266,1638,1
32,14164,3039,190,Red_Inf_Squad,6,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28061,425,1
29,14918,3352,210,Red_Inf_Squad,6,2,5,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,14985,2812,1
93,14324,3084,211,Red_60mm_mortar,19,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28061,425,1
30,14959,3493,216,Red_Inf_Squad,6,2,6,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,14983,2864,1
27,15509,2984,225,Red_Inf_Squad,6,2,3,Shot At State (Pri),14,5,Bradley_Infantry,Primary,1,14973,2822,1
23,14871,3728,235,Red_Inf_Squad,6,2,6,Shot At State (Pri),13,5,Bradley_Infantry,Primary,1,14960,2827,1
26,15544,3276,238,Red_Inf_Squad,6,2,2,Shot At State (Pri),8,3,AH64D_AttHeli,Primary,3,18348,2138,1
20,15628,2989,242,Red_Inf_Squad,6,2,3,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,15773,2555,1
22,14902,3260,251,Red_Inf_Squad,6,2,5,Shot At State (Sec),9,4,Bradley M2A3,Secondary,2,14977,3006,1
24,14294,3216,254,Red_Inf_Squad,6,2,0,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28061,425,1
17,14557,3191,264,Red_Inf_Squad,6,2,0,Shot At State (Pri),15,5,Bradley_Infantry,Primary,1,14967,2870,1
25,13629,3098,275,Red_Inf_Squad,6,2,1,Shot At State (Pri),63,16,Bradley M2A3,Primary,3,15123,2341,1
18,13658,3078,296,Red_Inf_Squad,6,2,1,Shot At State (Pri),62,15,Bradley M2A3,Primary,3,15118,2125,1
31,14240,3188,316,Red_Inf_Squad,6,2,0,Shot At State (Pri),15,5,Bradley_Infantry,Primary,1,14938,2998,1
28,15908,3523,349,Red_Inf_Squad,6,2,4,Shot At State (Sec),61,14,Bradley M2A3,Secondary,2,16035,2945,1
91,14163,3100,408,Red_60mm_mortar,19,2,0,Shot At State (Pri),58,13,Bradley_Infantry,Primary,1,14999,2789,1
92,13984,3157,490,Red_60mm_mortar,19,2,0,Shot At State (Pri),10,5,Bradley_Infantry,Primary,1,14894,3186,1
19,15544,3278,495,Red_Inf_Squad,6,2,2,Shot At State (Pri),14,5,Bradley_Infantry,Primary,1,14893,3196,1
21,15649,3504,529,Red_Inf_Squad,6,2,4,Shot At State (Pri),52,12,Bradley_Infantry,Primary,4,15227,2660,1
4,15187,25519,2972,Minefield,1,2,0,Default State,38,9,M109A6 155mm,Primary,2,28061,425,1
111,16045,25350,3220,Red_Milan,26,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28061,425,1
110,16018,25397,3262,Red_Milan,26,2,1,Shot At State (Pri),38,9,M109A6 155mm,Primary,1,28061,425,1
96,12208,17556,3297,Red_Milan,21,2,0,Shot At State (Pri),7,3,AH64D_AttHeli,Primary,3,14855,15080,1
1,15135,25630,3509,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,3,13779,23274,1
2,14971,25490,3587,Minefield,1,2,0,Default State,8,3,AH64D_AttHeli,Primary,2,13962,23875,1
